id,檔名,頁數,網址,圖寬,圖高
163,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,12,http://pic.pimg.tw/ronnywang/1402367032-2297789719.png,2082,1480
164,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,13,http://pic.pimg.tw/ronnywang/1402367041-670208743.png,2085,1478
165,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,14,http://pic.pimg.tw/ronnywang/1402367049-2579169347.png,2090,1479
166,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,15,http://pic.pimg.tw/ronnywang/1402367058-1442402326.png,2083,1478
167,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,16,http://pic.pimg.tw/ronnywang/1402367070-1251957177.png,2082,1469
168,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,17,http://pic.pimg.tw/ronnywang/1402367081-1012723624.png,2090,1468
169,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,18,http://pic.pimg.tw/ronnywang/1402367092-4262395689.png?v=1402367100,2081,1469
170,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,19,http://pic.pimg.tw/ronnywang/1402367139-2478235356.png,2091,1463
171,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,20,http://pic.pimg.tw/ronnywang/1402367148-999890310.png,2094,1470
172,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,21,http://pic.pimg.tw/ronnywang/1402367158-3702698393.png?v=1402367165,2085,1464
173,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,22,http://pic.pimg.tw/ronnywang/1402367167-3014127831.png,2090,1473
174,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,23,http://pic.pimg.tw/ronnywang/1402367180-972408130.png?v=1402367186,2094,1478
175,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,24,http://pic.pimg.tw/ronnywang/1402367190-3446089833.png,2088,1473
176,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/11/30-099/11/22,25,http://pic.pimg.tw/ronnywang/1402367199-2501733778.png?v=1402367206,2092,1479
177,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/12/25-099/11/30,1,http://pic.pimg.tw/ronnywang/1402367258-330850251.png?v=1402367265,2091,1468
178,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/12/25-099/11/30,2,http://pic.pimg.tw/ronnywang/1402367267-2795259577.png,2092,1465
179,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/12/25-099/11/30,3,http://pic.pimg.tw/ronnywang/1402367276-3348842956.png,2089,1468
180,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/12/25-099/11/30,4,http://pic.pimg.tw/ronnywang/1402367287-2007584015.png,2094,1476
181,第1屆高雄市市長擬參選人陳菊政治獻金專戶-支出收入-099/12/25-099/11/30,5,http://pic.pimg.tw/ronnywang/1402367297-4276120366.png?v=1402367302,2097,1473
182,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,1,http://pic.pimg.tw/ronnywang/1402367348-4229751018.png,2098,1473
183,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,2,http://pic.pimg.tw/ronnywang/1402367359-783639426.png,2097,1474
184,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,3,http://pic.pimg.tw/ronnywang/1402367368-3627409082.png?v=1402367375,2093,1472
185,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,4,http://pic.pimg.tw/ronnywang/1402367378-808906799.png,2103,1480
186,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,5,http://pic.pimg.tw/ronnywang/1402367386-3871609870.png,2100,1478
187,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,6,http://pic.pimg.tw/ronnywang/1402367397-166609658.png,2100,1481
188,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,7,http://pic.pimg.tw/ronnywang/1402367410-2492473791.png,2103,1484
189,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,8,http://pic.pimg.tw/ronnywang/1402367419-3471624525.png,2099,1481
190,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,9,http://pic.pimg.tw/ronnywang/1402367430-3653657858.png,2099,1488
191,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,10,http://pic.pimg.tw/ronnywang/1402367474-913030517.png,2098,1480
192,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,11,http://pic.pimg.tw/ronnywang/1402367483-3108054088.png?v=1402367490,2090,1480
193,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,12,http://pic.pimg.tw/ronnywang/1402367496-763889358.png,2090,1473
194,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,13,http://pic.pimg.tw/ronnywang/1402367511-3787016806.png,2095,1475
195,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,14,http://pic.pimg.tw/ronnywang/1402367520-1964987526.png,2092,1475
196,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,15,http://pic.pimg.tw/ronnywang/1402367529-1000549854.png?v=1402367538,2091,1473
197,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,16,http://pic.pimg.tw/ronnywang/1402367539-4191744220.png,2092,1466
198,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,17,http://pic.pimg.tw/ronnywang/1402367549-22010624.png,2094,1465
199,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,18,http://pic.pimg.tw/ronnywang/1402367562-3999131405.png,2091,1468
200,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,19,http://pic.pimg.tw/ronnywang/1402367604-1998651836.png,2098,1476
203,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,20,http://pic.pimg.tw/ronnywang/1402367637-1720883863.png,2102,1484
205,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,21,http://pic.pimg.tw/ronnywang/1402367657-3495641505.png?v=1402367665,2100,1485
201,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,22,http://pic.pimg.tw/ronnywang/1402367613-396041607.png,2098,1476
204,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,23,http://pic.pimg.tw/ronnywang/1402367647-937995856.png?v=1402367655,2100,1479
206,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,24,http://pic.pimg.tw/ronnywang/1402367669-754337395.png,2099,1483
202,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/11/05-099/06/01,25,http://pic.pimg.tw/ronnywang/1402367621-4015408109.png,2087,1472
207,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,1,http://pic.pimg.tw/ronnywang/1402367721-3741983890.png?v=1402367732,2097,1473
208,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,2,http://pic.pimg.tw/ronnywang/1402367734-1928723989.png,2098,1475
209,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,3,http://pic.pimg.tw/ronnywang/1402367744-3751754937.png,2088,1467
210,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,4,http://pic.pimg.tw/ronnywang/1402367753-1806193231.png,2104,1482
211,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,5,http://pic.pimg.tw/ronnywang/1402367770-4129168388.png?v=1402367780,2103,1481
212,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,6,http://pic.pimg.tw/ronnywang/1402367782-2062515923.png?v=1402367792,2096,1480
213,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,7,http://pic.pimg.tw/ronnywang/1402367796-1441008555.png?v=1402367806,2104,1484
214,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,8,http://pic.pimg.tw/ronnywang/1402367812-76455776.png,2104,1484
215,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,9,http://pic.pimg.tw/ronnywang/1402367822-1519302098.png,2098,1488
216,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,10,http://pic.pimg.tw/ronnywang/1402367869-333286755.png,2097,1478
218,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,11,http://pic.pimg.tw/ronnywang/1402367887-3114504846.png,2097,1476
220,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,12,http://pic.pimg.tw/ronnywang/1402367911-2715054760.png,2093,1465
217,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,13,http://pic.pimg.tw/ronnywang/1402367877-80111139.png?v=1402367884,2092,1480
219,第5屆臺北市市長擬參選人郝龍斌政治獻金專戶-支出收入-099/12/21-099/11/05,14,http://pic.pimg.tw/ronnywang/1402367898-85831079.png,2096,1475
